1274|0|START1234|0|START3337|1|0.0|99439.36|27.77
175253|1|-0.01585364|99440.25|30.22
175762|1|0.09512186|99438.93|30.22
176264|1|0.04227638|99439.58|30.22
176773|1|0.1400405|99438.42|30.22
177275|1|0.1849592|99437.88|30.23
177785|1|0.1294714|99438.55|30.23
178298|1|0.1849592|99437.88|30.23
178807|1|0.2985769|99436.55|30.23
179312|1|0.2985769|99436.55|30.23
179824|1|0.2272356|99437.38|30.23
180325|1|0.3408533|99436.04|30.23
180829|1|0.2721542|99436.87|30.24
181341|1|0.2721542|99436.87|30.24
181850|1|0.2589428|99437.0|30.24
182358|1|0.2589428|99437.0|30.24
182863|1|0.327642|99436.2|30.24
183375|1|0.2166665|99437.52|30.24
183887|1|0.2272356|99437.38|30.23
184398|1|0.1030487|99438.85|30.24
184906|1|0.1717478|99438.03|30.23
185416|1|0.2404469|99437.22|30.23
185925|1|0.1849592|99437.88|30.23
186431|1|0.1717478|99438.03|30.23
186941|1|0.1717478|99438.03|30.23
187451|1|0.2272356|99437.38|30.23
187962|1|0.1294714|99438.55|30.23
188471|1|0.251016|99437.09|30.22
188979|1|0.2853656|99436.71|30.23
189489|1|0.1849592|99437.88|30.23
189999|1|0.2404469|99437.22|30.23
190518|1|0.251016|99437.09|30.22
191102|1|0.2642274|99436.94|30.22
191611|1|0.2642274|99436.94|30.22
192125|1|0.1400405|99438.42|30.22
192635|1|0.1849592|99437.88|30.23
193148|1|0.1849592|99437.88|30.23
193658|1|0.1717478|99438.03|30.23
194170|1|0.2985769|99436.55|30.23
194675|1|0.2985769|99436.55|30.23
195188|1|0.2985769|99436.55|30.23
195701|1|0.1849592|99437.88|30.23
196207|1|0.2404469|99437.22|30.23
196717|1|0.2404469|99437.22|30.23
197219|1|0.1162601|99438.7|30.23
197719|1|0.1585364|99438.19|30.24
198222|1|0.1585364|99438.19|30.23
198722|1|0.1030487|99438.85|30.24
199236|1|0.0607723|99439.36|30.23
199749|1|0.002642274|99440.02|30.23
200253|1|0.0607723|99439.36|30.23
200756|1|0.1162601|99438.7|30.23
201260|1|0.04756093|99439.52|30.24
201775|1|-0.02113819|99440.3|30.24
202276|1|-0.06869912|99440.84|30.24
202785|1|-0.06869912|99440.84|30.24
203290|1|-0.1004064|99441.25|30.25
203804|1|-0.1268291|99441.56|30.26
204314|1|-0.2272356|99442.73|30.26
204815|1|-0.1479673|99441.8|30.25
205330|1|-0.06869912|99440.84|30.24
205842|1|-0.06869912|99440.84|30.24
206343|1|-0.06869912|99440.84|30.24
206858|1|-0.05284548|99440.69|30.23
207370|1|-0.163821|99442.02|30.23
207875|1|-0.221951|99442.67|30.23
208379|1|-0.08455276|99441.06|30.22
208893|1|0.09512186|99438.93|30.22
209398|1|0.01585364|99439.87|30.23
209900|1|0.1030487|99438.85|30.24
210403|1|0.09247959|99438.98|30.24
210917|1|0.1585364|99438.19|30.24
211423|1|0.1585364|99438.19|30.24
211924|1|0.1585364|99438.19|30.24
212425|1|0.09247959|99438.98|30.24
212930|1|0.2060974|99437.64|30.24
213433|1|0.2166665|99437.52|30.24
213945|1|0.327642|99436.2|30.24
